model,kind,reference,task,information_set,sharing,metric,estimate,ci_low,ci_high,samples,clusters
decomposed_meta_control,difference,gru,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.04467767982023883,-0.026342155058452423,0.1157367989457162,2000,59
decomposed_meta_control,difference,gru,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.14379241558025527,-0.353534275977356,0.06671485992145451,2000,196
decomposed_meta_control,difference,gru,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.016775800769814112,-0.0492303840173296,0.017001188933226725,2000,196
mvt_like_foraging_threshold,difference,time,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.1765213842559172,0.08099938242039006,0.27574789105552966,2000,59
mvt_like_foraging_threshold,difference,time,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.017751716412280426,-0.02408070415995744,0.061534242182968255,2000,59
mvt_like_foraging_threshold,difference,time,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.17868897802091668,0.08099938242039006,0.27574789105552966,2000,59
mvt_like_foraging_threshold,difference,time,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.01849850032096151,-0.02408070415995744,0.061534242182968255,2000,59
mvt_like_foraging_threshold,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.0717097365125074,-0.013861501673305814,0.1622879242989346,2000,59
mvt_like_foraging_threshold,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.0035436795310576177,-0.04119616549691655,0.045289224142398554,2000,59
mvt_like_foraging_threshold,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.07107133868476981,-0.013861501673305814,0.1622879242989346,2000,59
mvt_like_foraging_threshold,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.002469054383026294,-0.04119616549691655,0.045289224142398554,2000,59
mvt_like_foraging_threshold,difference,gru,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.1449171380811719,-0.22299558306664316,-0.06474166455507382,2000,59
mvt_like_foraging_threshold,difference,gru,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.007558171938239603,-0.04322436425924514,0.059583822896668436,2000,59
mvt_like_foraging_threshold,difference,gru,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.14357432802069856,-0.22299558306664316,-0.06474166455507382,2000,59
mvt_like_foraging_threshold,difference,gru,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.007349217021728806,-0.04322436425924514,0.059583822896668436,2000,59
disengagement_accumulator,difference,time,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.8150082312024436,-1.0532222751599265,-0.5835402151832976,2000,59
disengagement_accumulator,difference,time,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.04610975966449511,-0.12652950357054663,0.053709802804402275,2000,59
disengagement_accumulator,difference,time,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.053515822029457,-1.3610549700919419,-0.7598008132002049,2000,78
disengagement_accumulator,difference,time,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.07545952808402806,-0.11882574532248369,-0.023077343707495895,2000,78
disengagement_accumulator,difference,time,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.8991907035003084,-1.6078446158188104,-0.12823277519667658,2000,59
disengagement_accumulator,difference,time,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.1314905531851989,-0.22711274107070684,-0.03890172033843797,2000,59
disengagement_accumulator,difference,time,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.9201345710251819,-1.1864927604102722,-0.6425952733581473,2000,196
disengagement_accumulator,difference,time,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.08467475012554064,-0.130135909946201,-0.03938047960730891,2000,196
disengagement_accumulator,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.9198198789458533,-1.1789139855411486,-0.6562273053025415,2000,59
disengagement_accumulator,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.06031779654571792,-0.1466564850391086,0.03632149477591321,2000,59
disengagement_accumulator,difference,choice_inertia,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.6366374308611844,-1.9646902173504115,-1.3285126884939116,2000,78
disengagement_accumulator,difference,choice_inertia,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.14972681865758558,-0.2068283540697572,-0.08746081192579462,2000,78
disengagement_accumulator,difference,choice_inertia,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-4.262597741984337,-5.309024722077294,-3.272943864565988,2000,59
disengagement_accumulator,difference,choice_inertia,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.23778063566288307,-0.3211818040747936,-0.15528336321499572,2000,59
disengagement_accumulator,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-2.27108309999236,-2.6448792305832125,-1.9064888564068125,2000,196
disengagement_accumulator,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.1494181534685843,-0.19602053523917182,-0.10178566270563003,2000,196
disengagement_accumulator,difference,gru,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.1364467535395326,-1.4208889938575557,-0.849139556119628,2000,59
disengagement_accumulator,difference,gru,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.05630330413853591,-0.15685454409409116,0.04400404911578319,2000,59
disengagement_accumulator,difference,gru,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.7300121538975406,-2.0616753290533367,-1.3969707432449798,2000,78
disengagement_accumulator,difference,gru,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.15240271707889022,-0.2127654658488352,-0.09034026757902242,2000,78
disengagement_accumulator,difference,gru,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-3.8435338870548503,-4.802346200172923,-2.979529991085519,2000,59
disengagement_accumulator,difference,gru,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.2587831510846773,-0.32353842581751674,-0.1959522159657386,2000,59
disengagement_accumulator,difference,gru,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-2.2421933945655192,-2.595495709084432,-1.9223306613952245,2000,196
disengagement_accumulator,difference,gru,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.15594880547472212,-0.2013926900874739,-0.10990267042525166,2000,196
latent_commitment,difference,time,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.769264924767633,-0.9914342736500522,-0.558684065751012,2000,59
latent_commitment,difference,time,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.05021128263722819,-0.1329004163854051,0.049208279177716634,2000,59
latent_commitment,difference,time,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.8139232213870485,-1.1027246114672289,-0.5430215883204186,2000,78
latent_commitment,difference,time,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.05465922055319384,-0.10063202195196914,-0.0017977728715347302,2000,78
latent_commitment,difference,time,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.06298346163594612,-0.6456927103002825,0.7198772357676448,2000,59
latent_commitment,difference,time,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.03146755883001298,-0.10432991553114312,0.040672631053321286,2000,59
latent_commitment,difference,time,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.5111163275279286,-0.7677788515214677,-0.25007117775317605,2000,196
latent_commitment,difference,time,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.045776972663674496,-0.08569929401236834,-0.0009820383773270964,2000,196
latent_commitment,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.8740765725110425,-1.1360875440149618,-0.6322616836110221,2000,59
latent_commitment,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.06441931951845097,-0.1521021755051872,0.03436852833840985,2000,59
latent_commitment,difference,choice_inertia,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.3970448302187757,-1.6922754992913085,-1.1074976947975146,2000,78
latent_commitment,difference,choice_inertia,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.12892651112675133,-0.18707767254028304,-0.06958269622487971,2000,78
latent_commitment,difference,choice_inertia,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-3.3004235768480825,-4.21109013540883,-2.436842743214193,2000,59
latent_commitment,difference,choice_inertia,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.13775764130769716,-0.19887432217714274,-0.07529403749226359,2000,59
latent_commitment,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.8595008919303226,-2.1892822172481243,-1.549421325787966,2000,196
latent_commitment,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.11089929357499459,-0.15156922028764222,-0.06830114557124228,2000,196
latent_commitment,difference,gru,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.090703447104722,-1.3657390547106412,-0.8401337541835686,2000,59
latent_commitment,difference,gru,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.060404827111268995,-0.16558143196266634,0.04761954935612991,2000,59
latent_commitment,difference,gru,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.490419553255132,-1.7955139673528997,-1.1968140499243503,2000,78
latent_commitment,difference,gru,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.131602409548056,-0.1902166397627984,-0.07269572352982176,2000,78
latent_commitment,difference,gru,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-2.8813597219185967,-3.728276685568122,-2.040398581149946,2000,59
latent_commitment,difference,gru,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.1587601567294914,-0.19766464531948572,-0.1204185427288534,2000,59
latent_commitment,difference,gru,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.820693426701816,-2.149205234622581,-1.5075086590724835,2000,196
latent_commitment,difference,gru,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.11719187324457332,-0.15815566003853807,-0.07329922018048407,2000,196
generic_latent_value,difference,time,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.8150082312024436,-1.057214146771944,-0.5963349276010023,2000,59
generic_latent_value,difference,time,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.04610975966449511,-0.13231198600855737,0.04987053772023925,2000,59
generic_latent_value,difference,time,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.053515822029457,-1.3752370183388267,-0.7703041798655438,2000,78
generic_latent_value,difference,time,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.07545952808402806,-0.11847683083690236,-0.020325457162214115,2000,78
generic_latent_value,difference,time,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.8991907035003084,-1.577765027049291,-0.21893415033770858,2000,59
generic_latent_value,difference,time,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.1314905531851989,-0.2290495275489299,-0.0336027349948755,2000,59
generic_latent_value,difference,time,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.9264607863339756,-1.1952467196665413,-0.65783645887007,2000,196
generic_latent_value,difference,time,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.08459329767607128,-0.12907619429456982,-0.03924411143172941,2000,196
generic_latent_value,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-0.9198198789458533,-1.1800432261334974,-0.6770961011585304,2000,59
generic_latent_value,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.06031779654571792,-0.14447466139887788,0.030659415281543038,2000,59
generic_latent_value,difference,choice_inertia,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.6366374308611844,-1.960504875345207,-1.3286576149498355,2000,78
generic_latent_value,difference,choice_inertia,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.14972681865758558,-0.20870607514493567,-0.08618715229345213,2000,78
generic_latent_value,difference,choice_inertia,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-4.262597741984337,-5.31692587077196,-3.261911953204908,2000,59
generic_latent_value,difference,choice_inertia,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.23778063566288307,-0.3193479698107097,-0.15544564138257708,2000,59
generic_latent_value,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-2.269357653340324,-2.637049936144709,-1.914530597918872,2000,196
generic_latent_value,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.1492181781649838,-0.19296879707287923,-0.1059173961696348,2000,196
generic_latent_value,difference,gru,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.1364467535395326,-1.4274134204706435,-0.8554618682430175,2000,59
generic_latent_value,difference,gru,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.05630330413853591,-0.1555454812442434,0.05006109259729675,2000,59
generic_latent_value,difference,gru,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-1.7300121538975406,-2.074011216609024,-1.3887846769852112,2000,78
generic_latent_value,difference,gru,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.15240271707889022,-0.21126208488183199,-0.08904348928940276,2000,78
generic_latent_value,difference,gru,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-3.8435338870548503,-4.755984832247861,-2.9732188745531487,2000,59
generic_latent_value,difference,gru,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.2587831510846773,-0.3224121032564937,-0.1963394889016725,2000,59
generic_latent_value,difference,gru,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,-2.234301387595958,-2.5708621089481785,-1.900337975190082,2000,196
generic_latent_value,difference,gru,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,-0.15603523003207534,-0.2005405549292038,-0.10997795303321312,2000,196
flexible_linear,difference,time,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.3698939712578029,0.2967893921407603,0.4471529867660413,2000,59
flexible_linear,difference,time,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.01962432186924927,-0.027912644416591508,0.06383178954978475,2000,59
flexible_linear,difference,time,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.7157512520829971,0.5826467414625066,0.8631774314236731,2000,78
flexible_linear,difference,time,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.07828532044066272,0.04245449928441156,0.11582541022595434,2000,78
flexible_linear,difference,time,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,4.709880586054714,3.421808268295549,6.039809920854823,2000,59
flexible_linear,difference,time,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.20697646415182921,0.12365186122930093,0.2893100912675123,2000,59
flexible_linear,difference,time,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,1.9290898867754598,1.5095945162622442,2.383707799884229,2000,196
flexible_linear,difference,time,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.10191433544807224,0.06850831234557751,0.13398940836974563,2000,196
flexible_linear,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.26508232351439315,0.1966732896570169,0.3389565774700302,2000,59
flexible_linear,difference,choice_inertia,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.005416284988026465,-0.033265997509456,0.043428479767467824,2000,59
flexible_linear,difference,choice_inertia,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.1326296432512696,0.07683256054199318,0.18734453816046023,2000,78
flexible_linear,difference,choice_inertia,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.0040180298671052125,-0.012052624022226942,0.020046039255781994,2000,78
flexible_linear,difference,choice_inertia,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,1.3464735475706864,0.916125419022884,1.8547123263156977,2000,59
flexible_linear,difference,choice_inertia,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.10068638167414501,0.045207845186940904,0.15512396610863002,2000,59
flexible_linear,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.5794989385150208,0.4355477145065318,0.7468679496974475,2000,196
flexible_linear,difference,choice_inertia,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.037099608665005175,0.0133699061248363,0.05944771477605319,2000,196
flexible_linear,difference,gru,foraging,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.04845544892071387,-0.01835215179266021,0.12029815662190255,2000,59
flexible_linear,difference,gru,foraging,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.009430777395208458,-0.02706335429720282,0.04759919797285091,2000,59
flexible_linear,difference,gru,bandit,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.039254920214913336,-0.04934607279552101,0.13395864069729826,2000,78
flexible_linear,difference,gru,bandit,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.0013421314458005589,-0.02150302893168992,0.02725493410157375,2000,78
flexible_linear,difference,gru,solvability,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,1.7655374025001724,1.2140006742859821,2.3524059710039795,2000,59
flexible_linear,difference,gru,solvability,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.07968386625235076,0.020289448849902914,0.13657667601762072,2000,59
flexible_linear,difference,gru,macro,observable,shared_architecture_task_observation,delta_mse_reference_minus_model,0.6195382049996826,0.4296229805056521,0.8212396337001207,2000,196
flexible_linear,difference,gru,macro,observable,shared_architecture_task_observation,delta_log_loss_reference_minus_model,0.030289748429376123,0.005843419976155721,0.054252016012915474,2000,196
intercept,difference,time,foraging,observable,fully_shared,delta_mse_reference_minus_model,-0.09702647093035612,-0.2217913052514517,0.04122396270239815,2000,59
intercept,difference,time,foraging,observable,fully_shared,delta_log_loss_reference_minus_model,-0.06331895409615576,-0.09570646693141613,-0.0331620174947114,2000,59
intercept,difference,time,bandit,observable,fully_shared,delta_mse_reference_minus_model,-1.4888173095060828,-2.7394135974148583,-0.47328732243254734,2000,78
intercept,difference,time,bandit,observable,fully_shared,delta_log_loss_reference_minus_model,-0.004698367359114601,-0.02720170112354676,0.015158571572562642,2000,78
intercept,difference,time,solvability,observable,fully_shared,delta_mse_reference_minus_model,-1.040300176839265,-1.3097570314653384,-0.7666883238624379,2000,59
intercept,difference,time,solvability,observable,fully_shared,delta_log_loss_reference_minus_model,-0.13639669547433184,-0.19093550997420444,-0.08374017183262505,2000,59
intercept,difference,time,macro,observable,fully_shared,delta_mse_reference_minus_model,-0.8851319970563449,-1.3192223719163891,-0.5200413213911149,2000,196
intercept,difference,time,macro,observable,fully_shared,delta_log_loss_reference_minus_model,-0.06842465628946076,-0.09067035272906775,-0.045957745648017606,2000,196
intercept,difference,choice_inertia,foraging,observable,fully_shared,delta_mse_reference_minus_model,0.01069569382576045,-0.17673781048397416,0.20139446157458582,2000,59
intercept,difference,choice_inertia,foraging,observable,fully_shared,delta_log_loss_reference_minus_model,-0.04223396630695241,-0.08089207128910988,-0.0025712420872518217,2000,59
intercept,difference,choice_inertia,bandit,observable,fully_shared,delta_mse_reference_minus_model,-1.8778110353178126,-3.078141726302613,-0.743953900635991,2000,78
intercept,difference,choice_inertia,bandit,observable,fully_shared,delta_log_loss_reference_minus_model,-0.04564561808247953,-0.07181019508440012,-0.018068164463139715,2000,78
intercept,difference,choice_inertia,solvability,observable,fully_shared,delta_mse_reference_minus_model,-1.1314514476921005,-1.480770915467937,-0.7767012914484246,2000,59
intercept,difference,choice_inertia,solvability,observable,fully_shared,delta_log_loss_reference_minus_model,-0.18617494036337084,-0.2239043941541226,-0.1480860345115579,2000,59
intercept,difference,choice_inertia,macro,observable,fully_shared,delta_mse_reference_minus_model,-0.9968245419024832,-1.4060244405485745,-0.5928133930775569,2000,196
intercept,difference,choice_inertia,macro,observable,fully_shared,delta_log_loss_reference_minus_model,-0.09156270659400599,-0.1118673184176169,-0.07069990349464525,2000,196
previous_outcome,difference,time,foraging,observable,fully_shared,delta_mse_reference_minus_model,-1.1930359924420395,-1.4138244037334544,-0.9846221805076651,2000,59
previous_outcome,difference,time,foraging,observable,fully_shared,delta_log_loss_reference_minus_model,-0.11398010771787706,-0.16049592320691042,-0.07181388527879545,2000,59
previous_outcome,difference,time,bandit,observable,fully_shared,delta_mse_reference_minus_model,0.10873313491039337,-0.09567485567831056,0.30928348275671697,2000,78
previous_outcome,difference,time,bandit,observable,fully_shared,delta_log_loss_reference_minus_model,-0.008935778867820413,-0.028704996839570604,0.009340465469817382,2000,78
previous_outcome,difference,time,solvability,observable,fully_shared,delta_mse_reference_minus_model,0.8062919534186116,0.4904465795469564,1.1327328971959807,2000,59
previous_outcome,difference,time,solvability,observable,fully_shared,delta_log_loss_reference_minus_model,0.14221028834281244,0.11668196425650176,0.1651759058689962,2000,59
previous_outcome,difference,time,macro,observable,fully_shared,delta_mse_reference_minus_model,-0.09065451817792981,-0.23280984414391417,0.05191777729620992,2000,196
previous_outcome,difference,time,macro,observable,fully_shared,delta_log_loss_reference_minus_model,0.0060726095402095165,-0.01183509716635627,0.023868075098490045,2000,196
previous_outcome,difference,choice_inertia,foraging,observable,fully_shared,delta_mse_reference_minus_model,-1.085313827685923,-1.240606482723685,-0.9269764737551434,2000,59
previous_outcome,difference,choice_inertia,foraging,observable,fully_shared,delta_log_loss_reference_minus_model,-0.09289511992867372,-0.12461903524280611,-0.05873263642801355,2000,59
previous_outcome,difference,choice_inertia,bandit,observable,fully_shared,delta_mse_reference_minus_model,-0.28026059090133604,-0.4310700143455179,-0.1266213007563932,2000,78
previous_outcome,difference,choice_inertia,bandit,observable,fully_shared,delta_log_loss_reference_minus_model,-0.04988302959118534,-0.07231642572951556,-0.027382110354792245,2000,78
previous_outcome,difference,choice_inertia,solvability,observable,fully_shared,delta_mse_reference_minus_model,0.715140682565776,0.528553043713964,0.8956455841603528,2000,59
previous_outcome,difference,choice_inertia,solvability,observable,fully_shared,delta_log_loss_reference_minus_model,0.0924320434537735,0.05889808313534069,0.12565167114543616,2000,59
previous_outcome,difference,choice_inertia,macro,observable,fully_shared,delta_mse_reference_minus_model,-0.21558216834538718,-0.3124773647956205,-0.12437289973165613,2000,196
previous_outcome,difference,choice_inertia,macro,observable,fully_shared,delta_log_loss_reference_minus_model,-0.01693006142404613,-0.03383993129010704,0.0004842241197170323,2000,196
streak,difference,time,foraging,observable,fully_shared,delta_mse_reference_minus_model,-1.0502541303948587,-1.332220030430389,-0.7784319306442212,2000,59
streak,difference,time,foraging,observable,fully_shared,delta_log_loss_reference_minus_model,-0.10408025162741012,-0.13452303951939923,-0.07209436632043789,2000,59
streak,difference,time,bandit,observable,fully_shared,delta_mse_reference_minus_model,0.32289018491061583,0.13746983252584974,0.49803236812664997,2000,78
streak,difference,time,bandit,observable,fully_shared,delta_log_loss_reference_minus_model,0.02348564097675274,0.003023550969601523,0.04340016466962618,2000,78
streak,difference,time,solvability,observable,fully_shared,delta_mse_reference_minus_model,0.8110277625911555,0.4897529504722958,1.1534584496088032,2000,59
streak,difference,time,solvability,observable,fully_shared,delta_log_loss_reference_minus_model,0.11470214849874855,0.08817972330432725,0.14131892998810763,2000,59
streak,difference,time,macro,observable,fully_shared,delta_mse_reference_minus_model,0.027281698182620447,-0.12666088149193785,0.1816686723644248,2000,196
streak,difference,time,macro,observable,fully_shared,delta_log_loss_reference_minus_model,0.011491828592430305,-0.0037310766646466093,0.026452302661573668,2000,196
streak,difference,choice_inertia,foraging,observable,fully_shared,delta_mse_reference_minus_model,-0.9425319656387424,-1.2158467239501929,-0.6922226143155574,2000,59
streak,difference,choice_inertia,foraging,observable,fully_shared,delta_log_loss_reference_minus_model,-0.08299526383820678,-0.11889693548403317,-0.04776149721704397,2000,59
streak,difference,choice_inertia,bandit,observable,fully_shared,delta_mse_reference_minus_model,-0.06610354090111353,-0.2386814778427117,0.08464130609869133,2000,78
streak,difference,choice_inertia,bandit,observable,fully_shared,delta_log_loss_reference_minus_model,-0.017461609746612188,-0.03730979419100888,0.0012348257588059833,2000,78
streak,difference,choice_inertia,solvability,observable,fully_shared,delta_mse_reference_minus_model,0.7198764917383198,0.5474769855920186,0.9154129605274952,2000,59
streak,difference,choice_inertia,solvability,observable,fully_shared,delta_log_loss_reference_minus_model,0.0649239036097096,0.03778237844586515,0.09135667841863282,2000,59
streak,difference,choice_inertia,macro,observable,fully_shared,delta_mse_reference_minus_model,-0.09491702126424303,-0.21394518989919206,0.022540681000540085,2000,196
streak,difference,choice_inertia,macro,observable,fully_shared,delta_log_loss_reference_minus_model,-0.011975912034893945,-0.027384682856653454,0.00439542368648617,2000,196
finite_history,difference,time,foraging,observable,fully_shared,delta_mse_reference_minus_model,-0.08178943619976828,-0.20499344359280747,0.031486410507390275,2000,59
finite_history,difference,time,foraging,observable,fully_shared,delta_log_loss_reference_minus_model,-0.019604978951263622,-0.055492785068438466,0.017790247016108915,2000,59
finite_history,difference,time,bandit,observable,fully_shared,delta_mse_reference_minus_model,0.369528291446272,0.24270431788640226,0.501318968988449,2000,78
finite_history,difference,time,bandit,observable,fully_shared,delta_log_loss_reference_minus_model,0.03674832841561554,0.020216104555247152,0.054387093640977095,2000,78
finite_history,difference,time,solvability,observable,fully_shared,delta_mse_reference_minus_model,0.09684339380661015,-0.3251241186661035,0.5634837634002896,2000,59
finite_history,difference,time,solvability,observable,fully_shared,delta_log_loss_reference_minus_model,0.05020885460155262,0.015893372640075832,0.08804609787026031,2000,59
finite_history,difference,time,macro,observable,fully_shared,delta_mse_reference_minus_model,0.12798426267629784,-0.02368151560311257,0.29964077563200825,2000,196
finite_history,difference,time,macro,observable,fully_shared,delta_log_loss_reference_minus_model,0.022689475196920123,0.004622813332330762,0.040864775420401185,2000,196
finite_history,difference,choice_inertia,foraging,observable,fully_shared,delta_mse_reference_minus_model,0.02593272855634824,0.008652968759583034,0.0452135586916263,2000,59
finite_history,difference,choice_inertia,foraging,observable,fully_shared,delta_log_loss_reference_minus_model,0.0014800088379397242,-0.0014650337607680188,0.004404592004210229,2000,59
finite_history,difference,choice_inertia,bandit,observable,fully_shared,delta_mse_reference_minus_model,-0.019465434365457408,-0.025892897558924124,-0.01357116851470236,2000,78
finite_history,difference,choice_inertia,bandit,observable,fully_shared,delta_log_loss_reference_minus_model,-0.004198922307749388,-0.006532998363519928,-0.002011441630428,2000,78
finite_history,difference,choice_inertia,solvability,observable,fully_shared,delta_mse_reference_minus_model,0.005692122953774635,0.0032402760764523864,0.008276033300469629,2000,59
finite_history,difference,choice_inertia,solvability,observable,fully_shared,delta_log_loss_reference_minus_model,0.000430609712513655,-3.229709593908776e-05,0.0008347133899357143,2000,59
finite_history,difference,choice_inertia,macro,observable,fully_shared,delta_mse_reference_minus_model,0.004035213228532041,-0.002046482291229903,0.010641973666244591,2000,196
finite_history,difference,choice_inertia,macro,observable,fully_shared,delta_log_loss_reference_minus_model,-0.0007649763552255739,-0.0019841929492995817,0.0005299795492428604,2000,196
