stage,target,random_subspace,random_r_squared,random_mse,random_pearson_r,persistence_rank4_r_squared,random_meets_or_exceeds_persistence,random_r_squared_mean,random_r_squared_95th,persistence_percentile_among_random,empirical_p_value
l21,history_recent_choices,34,-0.011613860007062585,0.47815326285785326,0.4296960236380977,0.4234693514441359,False,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,34,-0.3158385637421089,0.5511545432941021,0.33614724021679954,0.11366734714890044,False,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,34,-0.006212376480195754,0.18732382891014657,0.11754368484455469,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,34,0.01674059058582948,0.22230574028520125,0.5026800179190981,0.052022799370691396,False,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,34,-0.9615834692377853,0.7538242320572038,-0.2649444195674038,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,34,-0.041725632710703876,0.7860249434881799,0.11488051959152555,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,34,-0.6012651580669773,1.4235550992994348,-0.12683503176258853,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,35,-0.4502074159523546,3.5511408598356824,0.13740131539965153,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,35,0.40027754668073606,0.25192873103897284,0.6746107463701346,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,35,-0.26465680851644363,3.574101129026815,0.38903983451811414,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,35,0.5517007863511864,0.2123714904430309,0.8368113165957629,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,35,0.2655970907412447,0.34811800679139976,0.7268487666820982,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,35,-0.06972313526932832,0.20565431460708586,-0.056118982107540016,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,35,0.1662503680163526,0.21628555559945142,0.4621013713623836,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,35,-0.5327220421765717,0.5760959714515522,0.07130486958412414,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,35,-0.07832093877123107,0.8070605368826814,0.0451320994947114,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,35,-0.6717305283510496,1.4530644123741594,-0.07506096386202067,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,36,0.27822763162169645,1.7331030981024849,0.678257900791241,0.26640694883284266,True,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,36,0.5682768367766768,0.18894010129270614,0.8046318525741311,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,36,0.12104670492160685,3.0311653534541683,0.5877041290800871,0.011912039646849023,True,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,36,0.5470257804905722,0.21351932092732362,0.7956277362033649,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,36,0.28872626953015973,0.3660198079300468,0.7201140343628305,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,36,-0.02820545713784702,0.18524640697095504,0.0538894031322143,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,36,0.3597566960681191,0.1665731517613289,0.6627134478212932,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,36,-0.5067894941747889,0.5450391508989144,0.3191240527360723,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,36,-0.09503465629375547,0.8098005385423304,-0.06846578581678976,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,36,-0.48757608460873003,1.3455241276505576,0.16254830336822507,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,37,0.36209327550555476,1.710908065598983,0.8189810939376705,0.26640694883284266,True,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,37,-0.014019838516737826,0.39316328308188636,0.3020376516181731,0.2120931504072684,False,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,37,-0.1971726255957581,3.853760958023182,0.526994188535514,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,37,0.019776289645807205,0.4619658939517304,0.3962692609839984,0.4234693514441359,False,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,37,-0.3937250581953506,0.5676218068222506,0.09928410705061708,0.11366734714890044,False,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,37,-0.0416401523973744,0.19290727303522517,0.0397275246048345,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,37,0.05006790458986451,0.21706117895749255,0.4310045679231809,0.052022799370691396,False,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,37,-0.9767781137172885,0.7620148704397548,-0.10157522643961893,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,37,-0.046790870126663796,0.7573215285536682,0.03451142208428921,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,37,-0.4473478941707949,1.48413560977799,0.06785705044015929,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,38,-0.03598462090489744,2.661607167379364,0.440179537921994,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,38,0.5102899280426603,0.20755533837383347,0.7264467179764176,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,38,-0.05430267510526702,3.4313268416478024,0.4392824020572777,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,38,0.8100754714364621,0.09014118705238737,0.9105078814837597,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,38,0.6469633178279481,0.16020313326051175,0.8500067846092524,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,38,-0.053851122618935765,0.18875658633879036,-0.024376591352175125,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,38,0.2371172048822585,0.2029995575313688,0.4926648803228062,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,38,-0.17658898148492697,0.41995307309925095,0.3909790383369886,-0.47305469386488525,True,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,38,-0.0786411831778752,0.7841434654345583,-0.029075478967803357,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,38,-0.24040765682246837,1.0992016803526083,0.2795037987189058,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,39,-0.10093044341807855,2.6883622293453566,0.5341977527197103,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,39,0.42104609130101894,0.25192308580871087,0.6675820746818172,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,39,-0.014524505555571166,3.595511888447239,0.4429688850756864,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,39,0.4307946344268096,0.2685825905002434,0.7903909322805017,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,39,0.0873411601348721,0.4337431739138937,0.7467899046227816,0.11366734714890044,False,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,39,-0.00613364430209055,0.20013970386136173,0.10822870753150556,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,39,0.2881559121464352,0.2086188258566233,0.5096531340779835,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,39,-0.8019895783518359,0.6594504431359489,0.298482397624153,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,39,-0.0694948110003742,0.8342258411007261,0.00021769373424067087,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,39,-0.8431621169426661,1.5339257856125954,0.12439948564606886,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,40,0.15292061267213042,2.0315852239217267,0.5618613269240859,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,40,0.5214454265052327,0.19618087824359098,0.7342447391344872,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,40,0.0024574383646194242,3.61212503537433,0.4346647882486672,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,40,0.6045330109605465,0.18593782505464973,0.838414745316357,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,40,0.3338241937105531,0.2605779671282442,0.8070831405474327,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,40,-0.0775148399390863,0.2121717330094198,-0.12644619014964534,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,40,0.25112546673401076,0.1914592754647201,0.5455410549770181,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,40,-0.9575717546073982,0.7440315574931051,0.19753620631135002,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,40,-0.11369082736255239,0.8516744248281397,-0.1303012608268679,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,40,-0.5695517697654054,1.5275322766783432,0.11383059099489636,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,41,0.327434045951014,1.437560099489725,0.7466217710068482,0.26640694883284266,True,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,41,0.5713780117261712,0.1845983509839173,0.7747263804352614,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,41,-0.17031918052426467,3.258127488999987,0.4666461676888603,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,41,0.7054238010304336,0.13952781242136603,0.8643816087267352,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,41,0.6403138318709206,0.1543534985712283,0.8213908386288299,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,41,0.034872349971402095,0.16254978834073672,0.19365040200579978,0.026309759574074627,True,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,41,0.26636094077930034,0.18931966784169604,0.6036263084564344,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,41,-0.28361016753786744,0.4775105946024352,0.5225407415889635,-0.47305469386488525,True,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,41,0.005229368208297114,0.6705349165902739,0.18595940006853326,0.004548456915627923,True,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,41,0.024022147321549465,0.9587481556156728,0.43225273150821625,-0.13057366916992627,True,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,42,0.2652303547655174,1.6230083454177677,0.6598827011445724,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,42,0.4858177562067194,0.2037068436163247,0.811691365572051,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,42,-0.12227259104299082,3.236265399966301,0.6937912017068051,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,42,0.28833774175603305,0.3375556774137158,0.77840364438496,0.4234693514441359,False,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,42,-0.23005219548496314,0.5272108641733976,0.619866765272453,0.11366734714890044,False,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,42,0.014903397921142888,0.18322420428647967,0.16996616696590938,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,42,0.28583999681131556,0.18987702071801518,0.672732610670773,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,42,-0.37108403985151783,0.5205618630765674,0.3294833521885154,-0.47305469386488525,True,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,42,-0.04412807811238998,0.7778791816860191,0.12461760302964629,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,42,-0.2686582577055043,1.1040649933011084,0.3095982409979919,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,43,-0.5595693408119208,3.2266817868922266,0.046013665683095915,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,43,0.5505107528936204,0.18241240173124829,0.7825904527947148,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,43,-0.21468802613677582,3.4928174724361973,0.4348119219490685,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,43,0.8600690955866748,0.06620955970611613,0.938072621346043,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,43,0.5861131296464985,0.16157839198568077,0.8699948739761059,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,43,-0.023490896620349904,0.18460019983009154,0.05483705844593182,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,43,0.2744730917297685,0.18402764125907686,0.6241742372116218,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,43,-0.6153095941236387,0.6036426461524201,0.11034342966000665,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,43,-0.026393388253634725,0.7223938679757703,0.0878417693089923,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,43,-0.29754499861635925,1.2796850106583395,0.12843243596171885,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,44,0.06393553498744024,1.9681718295664237,0.5608464094213108,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,44,0.49534238508797657,0.20846986909282228,0.7548700333056045,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,44,0.13530507950746076,3.4958763704459037,0.5048514077092724,0.011912039646849023,True,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,44,0.44237732532524765,0.26312265035883625,0.7914291808601877,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,44,-0.0344341445024687,0.42829212168676084,0.5377557627806012,0.11366734714890044,False,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,44,0.00582600672081209,0.1817772614819857,0.1279063749265963,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,44,0.2729709808675687,0.19590574001780306,0.5645832169464986,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,44,-0.5168288994116922,0.5711452053421168,0.4264753400902698,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,44,-0.09980702176359497,0.8383698836807308,0.023648177469837838,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,44,-0.3881514032000984,1.2896662922762865,0.4023942944659555,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,45,-0.1392872749052294,2.7974533006862394,0.4162678471210808,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,45,0.33353998929605133,0.29415921872172873,0.5451528807808107,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,45,-0.003180727212034736,3.9061738748406416,0.30968543219384376,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,45,0.31713957114242797,0.32027880498465633,0.6952157663309846,0.4234693514441359,False,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,45,0.06668518820953957,0.4726197951818824,0.504917159907024,0.11366734714890044,False,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,45,-0.02814869524555952,0.19437729892254274,0.11558644211778761,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,45,0.19063239965752085,0.2299700689358417,0.3752073953618229,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,45,-0.7235502137275399,0.6540358295174747,0.18869539412572078,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,45,-0.08855891092903571,0.8292022729662164,0.023982550185884965,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,45,-0.4174015951110417,1.318593311202627,0.12049406847586903,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,46,-0.5867605243904802,3.5238247884082434,0.5389310763212882,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,46,0.617656143936368,0.1609216553692359,0.7884001575584083,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,46,-0.04954283383346514,2.6840335354680676,0.5710777928588626,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,46,0.7524947078651208,0.11675050908258172,0.9394396518686191,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,46,0.551000058322461,0.19657408512286087,0.8889413940291906,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,46,-0.04306825766822601,0.21048627822259514,-0.010538887407336245,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,46,0.37715066916551176,0.15922692628589108,0.6571413534314412,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,46,-0.6265925653777159,0.5746987372600866,0.3065267655951251,-0.47305469386488525,False,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,46,0.03979860494955667,0.7527801283821764,0.23091920290300258,0.004548456915627923,True,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,46,-0.639426256840313,1.3428714611684835,0.365527541730075,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,47,0.2663812753708102,1.8037387283024569,0.6986538265944905,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,47,0.46541037965412557,0.23017663139382372,0.6802586327397457,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,47,0.05360242464465729,3.495802704341571,0.43944893520655137,0.011912039646849023,True,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,47,0.7022066961769063,0.14082989842426416,0.8591220751215598,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,47,0.4178470885355767,0.23180462265211443,0.824518299897058,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,47,-0.05488929426790438,0.1901750703713195,-0.07868890964707083,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,47,0.18201572601240398,0.20913594343156036,0.5436030680291323,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,47,-0.38834345087414635,0.5164223006204156,0.2636831924179349,-0.47305469386488525,True,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,47,0.020641402561933475,0.6732518019606236,0.13470834426949216,0.004548456915627923,True,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,47,-0.3767896015593211,1.2550557816250034,0.15051500812734006,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,48,-0.10530406518264664,2.43819364511067,0.3823208175311639,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,48,0.5498753347984069,0.18549780380255645,0.7884152189468234,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,48,-0.16708198652415185,3.4331634013303796,0.47311607992355315,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,48,0.8301946197062433,0.07999551420670582,0.9338594686622853,0.4234693514441359,True,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,48,0.7769513386381709,0.10612165853023021,0.9173461002552744,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,48,0.011807118955813212,0.17634591206819214,0.08963949618118494,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,48,0.19363662150307362,0.19958848183525313,0.4964466382355421,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,48,-0.22700421781182958,0.4458641781344439,0.35070442680094455,-0.47305469386488525,True,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,48,0.019252202360678778,0.685688905839467,0.148030382770436,0.004548456915627923,True,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,48,-0.11487545728490944,1.0956346157650583,0.33747393958889543,-0.13057366916992627,True,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,49,0.4487646626211556,1.3705764835959418,0.7070804727423935,0.26640694883284266,True,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,49,0.388565232827379,0.24545768743563467,0.6315125819047639,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,49,-0.3657510383959752,2.886172538357181,0.6430507217905387,0.011912039646849023,False,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,49,0.34839618779046194,0.30723088177307084,0.6131229384929648,0.4234693514441359,False,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,49,0.27802839307615845,0.3516796293007602,0.5536979254185036,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,49,0.026225143056033334,0.16538363180191348,0.15509473978994434,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,49,0.21125393554071092,0.18155832335060337,0.5956397184606006,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,49,-0.4500140379581017,0.5574985053942507,0.3217490380654829,-0.47305469386488525,True,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,49,-0.05091309244861356,0.7300001124222376,0.010940959045733839,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,49,-0.12817946750685638,1.102016101850446,0.2600121661949087,-0.13057366916992627,True,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
l21,history_finite_prediction,50,-0.23723532860611674,2.2219000331860195,0.2781148885652843,0.26640694883284266,False,-0.07859338581695621,0.44770878722747176,0.79,0.21782178217821782
l21,history_summary,50,0.39880551553010307,0.25646776718886094,0.6772544332676369,0.2120931504072684,True,0.41499064931620483,0.6061581246477328,0.1,0.900990099009901
l21,history_recent_outcomes,50,0.15128314089471265,3.6003011333284065,0.4944272378522703,0.011912039646849023,True,-0.04311780601354851,0.15533662796266962,0.61,0.39603960396039606
l21,history_recent_choices,50,0.38962650910553037,0.2866543674767877,0.6202492943955764,0.4234693514441359,False,0.5703162883809162,0.8747847827073638,0.23,0.7722772277227723
l21,time_effort,50,0.4183830552858461,0.2716270491624218,0.6514630923826865,0.11366734714890044,True,0.3537426177154401,0.7112576723701379,0.19,0.8118811881188119
l21,cost_pressure,50,-0.0094414352113568,0.18614871260757804,0.09333574194347173,0.026309759574074627,False,-0.013099575178512514,0.04531092852285616,0.87,0.13861386138613863
l21,progress_solvability,50,0.2299142074462461,0.2062743469820623,0.5931497312782656,0.052022799370691396,True,0.19324335809244794,0.3522906701086371,0.08,0.9207920792079208
l21,estimated_continue_value,50,-0.21234451272718857,0.440511436932932,0.39614793999347925,-0.47305469386488525,True,-0.6214256318828069,-0.21066241594305737,0.7,0.3069306930693069
l21,estimated_outside_value,50,-0.07581904091254721,0.7809289049983361,0.01436930873404991,0.004548456915627923,False,-0.03572498711704658,0.04464938365785712,0.77,0.2376237623762376
l21,termination_advantage,50,-0.16324104224075475,1.1088575068406186,0.31091567863558495,-0.13057366916992627,False,-0.37197551860458683,-0.041789477592792605,0.81,0.19801980198019803
