stage,target,heldout_task,source_tasks,selected_alpha,heldout_target_variance,constant_heldout_target,r_squared,mse,pearson_r,tasks,states,episodes,between_task_variance_fraction,median_leave_one_task_out_r_squared,flagged
displacement,estimated_continue_value,solvability,bandit;foraging,10.0,0.2675592728195324,False,-10.849716716056298,3.216127601173887,-0.09843847847398651,1,313,118,0.24954214909815886,-2.8947095434658783,False
displacement,estimated_outside_value,solvability,bandit;foraging,100.0,0.9946003327583215,False,-0.23016670190595634,1.2269861502492043,0.14041079946771387,1,313,118,0.40832831548104387,-0.23016670190595634,False
displacement,termination_advantage,solvability,bandit;foraging,0.01,1.2079322317422365,False,-3.9687564985768153,5.774095180759154,-0.015376240579191942,1,313,118,0.3428498283809953,-3.4223604056437624,False
l22,history_finite_prediction,bandit,foraging;solvability,100.0,2.147668281357355,False,-2.0393706548876853,5.520043302688127,0.577843823027897,1,1800,78,0.41427805180540794,0.05893729046009755,False
l22,history_summary,bandit,foraging;solvability,0.01,0.577700360853681,False,-0.362255891537407,0.6984621371518221,0.3540987065853753,1,1800,78,0.0391713751067428,0.0592826208230437,False
l22,time_effort,bandit,foraging;solvability,0.01,0.5102885855672427,False,-1.3167468181773287,1.758657336877195,0.44310833879837286,1,1800,78,0.5048714396085984,-1.3167468181773287,False
l22,cost_pressure,bandit,foraging;solvability,100.0,0.0,True,0.0,0.3879367865515506,0.0,1,1800,78,0.39365120078201793,-0.2370687764547892,False
l22,progress_solvability,bandit,foraging;solvability,0.01,0.8966637556566972,False,0.016872128397219188,0.48208515541930175,0.16114075795293067,1,1800,78,0.005481396272037008,0.016872128397219188,False
l22,estimated_continue_value,bandit,foraging;solvability,0.01,0.27371279196403486,False,-0.31342425996582723,0.4398664885627729,0.2781561538234348,1,1800,78,0.24954214909815886,-2.9627387055302745,False
l22,estimated_outside_value,bandit,foraging;solvability,0.01,0.0,True,0.0,1.0021595109965498,0.0,1,1800,78,0.40832831548104387,-0.0755746912985562,False
l22,termination_advantage,bandit,foraging;solvability,0.01,0.27371279196403486,False,-1.2590925843748266,0.7565713172170345,0.23852690099885654,1,1800,78,0.3428498283809953,-1.2590925843748266,False
l22,history_finite_prediction,foraging,bandit;solvability,100.0,1.0908929686472644,False,0.05893729046009755,1.0167450584895132,0.8624485758765947,1,364,118,0.41427805180540794,0.05893729046009755,False
l22,history_summary,foraging,bandit;solvability,0.01,0.41709342549634587,False,0.0592826208230437,0.36510782636529115,0.2664944282631426,1,364,118,0.0391713751067428,0.0592826208230437,False
l22,time_effort,foraging,bandit;solvability,0.01,0.40576871383043617,False,0.29982018212596595,0.2738732750724928,0.6493108733095586,1,364,118,0.5048714396085984,-1.3167468181773287,False
l22,cost_pressure,foraging,bandit;solvability,100.0,0.24178088395121364,False,-0.2370687764547892,0.30704608527921223,-0.3797592712972467,1,364,118,0.39365120078201793,-0.2370687764547892,False
l22,progress_solvability,foraging,bandit;solvability,0.01,0.18660136542655187,False,-0.0515602427214672,0.17806737625111702,0.21228601935251096,1,364,118,0.005481396272037008,0.016872128397219188,False
l22,estimated_continue_value,foraging,bandit;solvability,0.01,0.5616213214299481,False,-2.9627387055302745,2.152653337571165,-0.06886180795664926,1,364,118,0.24954214909815886,-2.9627387055302745,False
l22,estimated_outside_value,foraging,bandit;solvability,0.01,0.9853882381354905,False,-0.39284407662162035,1.373237825614881,-0.3486070384869493,1,364,118,0.40832831548104387,-0.0755746912985562,False
l22,termination_advantage,foraging,bandit;solvability,0.01,1.6463852579992222,False,-0.6696495184571951,2.8168239982219587,-0.3901908220521805,1,364,118,0.3428498283809953,-1.2590925843748266,False
l22,history_finite_prediction,solvability,bandit;foraging,0.01,8.616278456609193,False,0.2737430278645038,3.430724194978338,0.5411186696177255,1,313,118,0.41427805180540794,0.05893729046009755,False
l22,history_summary,solvability,bandit;foraging,100.0,0.40239594794289424,False,0.19178114547032388,0.21434699035218158,0.6363972122044791,1,313,118,0.0391713751067428,0.0592826208230437,False
l22,time_effort,solvability,bandit;foraging,100.0,0.34546880661498935,False,-5.571512364411078,1.4475735092099882,-0.06130000825122465,1,313,118,0.5048714396085984,-1.3167468181773287,False
l22,cost_pressure,solvability,bandit;foraging,10.0,0.24956874113239902,False,-1.1744393913371773,0.5434536829828625,0.028544642243263228,1,313,118,0.39365120078201793,-0.2370687764547892,False
l22,progress_solvability,solvability,bandit;foraging,100.0,0.14473245749367863,False,0.0908039790534464,0.0745393238780565,0.4867698525287227,1,313,118,0.005481396272037008,0.016872128397219188,False
l22,estimated_continue_value,solvability,bandit;foraging,10.0,0.2675592728195324,False,-10.224220644299365,3.0463619241533126,0.1319077976461633,1,313,118,0.24954214909815886,-2.9627387055302745,False
l22,estimated_outside_value,solvability,bandit;foraging,100.0,0.9946003327583215,False,-0.0755746912985562,1.0727938317117458,0.0681466583019591,1,313,118,0.40832831548104387,-0.0755746912985562,False
l22,termination_advantage,solvability,bandit;foraging,0.01,1.2079322317422365,False,-2.8519350048297385,4.4762586684123935,0.007533636784230257,1,313,118,0.3428498283809953,-1.2590925843748266,False
