layer,task,analysis,source_task,target_task,variable,r_squared,pearson_r
27,foraging,semantic_variable_decoding,foraging,foraging,finite_history_prediction,0.9834754584523351,0.9917928964339306
27,foraging,semantic_variable_decoding,foraging,foraging,history_summary,0.9557718339936238,0.978037688061874
27,foraging,semantic_variable_decoding,foraging,foraging,current_evidence,0.9723171863607385,0.9862908109313074
27,foraging,semantic_variable_decoding,foraging,foraging,history_x_current_evidence,0.707587536654585,0.8475752237681544
27,solvability,semantic_variable_decoding,solvability,solvability,previous_semantic_choice,0.9997403092753578,0.9998743938167846
27,solvability,semantic_variable_decoding,solvability,solvability,previous_outcome,0.9935628357606209,0.996831774377027
27,solvability,semantic_variable_decoding,solvability,solvability,choice_history_kernel,0.9991073765859521,0.9995538071512476
27,solvability,semantic_variable_decoding,solvability,solvability,outcome_history_kernel,0.976240931365504,0.9882798221621542
27,solvability,semantic_variable_decoding,solvability,solvability,finite_history_prediction,0.9776626627254028,0.9887843255525546
27,solvability,semantic_variable_decoding,solvability,solvability,history_summary,0.9807985985451614,0.9904189740938812
27,solvability,semantic_variable_decoding,solvability,solvability,current_evidence,0.9712666544817157,0.9857732454841106
27,solvability,semantic_variable_decoding,solvability,solvability,history_x_current_evidence,0.7351347811616564,0.8674140087288773
27,foraging,cross_task_readout,bandit,foraging,persistence_logit,-12.543066860706611,0.3842903136422555
27,solvability,cross_task_readout,bandit,solvability,persistence_logit,-0.9585683502298432,0.7687605189351561
27,bandit,cross_task_readout,foraging,bandit,persistence_logit,-0.10352360969421404,0.619430154396371
27,solvability,cross_task_readout,foraging,solvability,persistence_logit,-0.075878484647943,0.4491982659018165
27,bandit,cross_task_readout,solvability,bandit,persistence_logit,-0.7677368560494489,0.3489920718791473
27,foraging,cross_task_readout,solvability,foraging,persistence_logit,-14.95639362518554,0.851756643483182
28,bandit,semantic_variable_decoding,bandit,bandit,previous_semantic_choice,0.9953191850219417,0.9976612977773205
28,bandit,semantic_variable_decoding,bandit,bandit,previous_outcome,0.9404016559866569,0.9701331441888207
28,bandit,semantic_variable_decoding,bandit,bandit,choice_history_kernel,0.9913161353827239,0.9956533837830277
28,bandit,semantic_variable_decoding,bandit,bandit,outcome_history_kernel,0.8364357971823567,0.9193315913247341
28,bandit,semantic_variable_decoding,bandit,bandit,finite_history_prediction,0.8554351442488144,0.9249447143988225
28,bandit,semantic_variable_decoding,bandit,bandit,history_summary,0.8936972463317812,0.9477061444406571
28,bandit,semantic_variable_decoding,bandit,bandit,current_evidence,0.3781849916021577,0.636486406994981
28,bandit,semantic_variable_decoding,bandit,bandit,history_x_current_evidence,0.59059944732222,0.7729173572747978
28,foraging,semantic_variable_decoding,foraging,foraging,previous_semantic_choice,0.99979147716114,0.9998996305955078
28,foraging,semantic_variable_decoding,foraging,foraging,previous_outcome,0.9904681402215565,0.9952523495681282
28,foraging,semantic_variable_decoding,foraging,foraging,choice_history_kernel,0.9982888861643673,0.9991441087372724
28,foraging,semantic_variable_decoding,foraging,foraging,outcome_history_kernel,0.9848948100746454,0.9924659216320856
28,foraging,semantic_variable_decoding,foraging,foraging,finite_history_prediction,0.9676247070476585,0.9838571231905503
28,foraging,semantic_variable_decoding,foraging,foraging,history_summary,0.8694313340917577,0.9347324826011968
28,foraging,semantic_variable_decoding,foraging,foraging,current_evidence,0.9626097102391267,0.9816336339818658
28,foraging,semantic_variable_decoding,foraging,foraging,history_x_current_evidence,0.7634335966111843,0.8766256025955238
28,solvability,semantic_variable_decoding,solvability,solvability,previous_semantic_choice,0.9996146157779133,0.9998100760341369
28,solvability,semantic_variable_decoding,solvability,solvability,previous_outcome,0.9913345632307992,0.9957403471907028
28,solvability,semantic_variable_decoding,solvability,solvability,choice_history_kernel,0.9985237967907133,0.9992626289981644
28,solvability,semantic_variable_decoding,solvability,solvability,outcome_history_kernel,0.9692853333788249,0.9846611834975576
28,solvability,semantic_variable_decoding,solvability,solvability,finite_history_prediction,0.9782121432910652,0.9890533845892727
28,solvability,semantic_variable_decoding,solvability,solvability,history_summary,0.9791997625560664,0.9895724420753748
28,solvability,semantic_variable_decoding,solvability,solvability,current_evidence,0.9651817319542897,0.9825857301052444
28,solvability,semantic_variable_decoding,solvability,solvability,history_x_current_evidence,0.8016845340414132,0.9045700960071503
28,foraging,cross_task_readout,bandit,foraging,persistence_logit,-11.393334204465221,0.27635373683162795
28,solvability,cross_task_readout,bandit,solvability,persistence_logit,-1.080961287909191,0.8419676558977301
28,bandit,cross_task_readout,foraging,bandit,persistence_logit,-0.7630643072783638,0.7253466060826813
28,solvability,cross_task_readout,foraging,solvability,persistence_logit,-1.628897830251014,0.3734802406143733
28,bandit,cross_task_readout,solvability,bandit,persistence_logit,-5.80880082161592,-0.010309661887593954
28,foraging,cross_task_readout,solvability,foraging,persistence_logit,-22.87865976114763,0.5034007401826799
29,bandit,semantic_variable_decoding,bandit,bandit,previous_semantic_choice,0.9939756019559685,0.9970064258263008
29,bandit,semantic_variable_decoding,bandit,bandit,previous_outcome,0.9407731279086128,0.9702704397668915
29,bandit,semantic_variable_decoding,bandit,bandit,choice_history_kernel,0.9900771525316743,0.9950785198026991
29,bandit,semantic_variable_decoding,bandit,bandit,outcome_history_kernel,0.82328419849065,0.9147244221552149
29,bandit,semantic_variable_decoding,bandit,bandit,finite_history_prediction,0.8521938891327547,0.9233864977460896
29,bandit,semantic_variable_decoding,bandit,bandit,history_summary,0.8781690969214638,0.9420543466831266
29,bandit,semantic_variable_decoding,bandit,bandit,current_evidence,0.33741341474316966,0.6092316165805323
29,bandit,semantic_variable_decoding,bandit,bandit,history_x_current_evidence,0.5600357609901163,0.7556078206601589
29,foraging,semantic_variable_decoding,foraging,foraging,previous_semantic_choice,0.9998022448867241,0.9999012661712494
29,foraging,semantic_variable_decoding,foraging,foraging,previous_outcome,0.987628160273233,0.9938246683883004
29,foraging,semantic_variable_decoding,foraging,foraging,choice_history_kernel,0.9985019574679204,0.9992525740478271
29,foraging,semantic_variable_decoding,foraging,foraging,outcome_history_kernel,0.9794095596649712,0.9898921298449851
29,foraging,semantic_variable_decoding,foraging,foraging,finite_history_prediction,0.9645357294352535,0.982218902708714
29,foraging,semantic_variable_decoding,foraging,foraging,history_summary,0.9333282525506866,0.9671831282878697
29,foraging,semantic_variable_decoding,foraging,foraging,current_evidence,0.9762239462839742,0.9882167420294727
29,foraging,semantic_variable_decoding,foraging,foraging,history_x_current_evidence,0.7616031894307217,0.876599573678799
29,solvability,semantic_variable_decoding,solvability,solvability,previous_semantic_choice,0.9996020908996032,0.9998019011022191
29,solvability,semantic_variable_decoding,solvability,solvability,previous_outcome,0.9925383762624075,0.9962930290672414
29,solvability,semantic_variable_decoding,solvability,solvability,choice_history_kernel,0.9988070950951645,0.9994069645801821
29,solvability,semantic_variable_decoding,solvability,solvability,outcome_history_kernel,0.9745520691734462,0.9873844177170993
29,solvability,semantic_variable_decoding,solvability,solvability,finite_history_prediction,0.9782926288677583,0.9890902979603965
29,solvability,semantic_variable_decoding,solvability,solvability,history_summary,0.9768208108710906,0.9884928837241737
29,solvability,semantic_variable_decoding,solvability,solvability,current_evidence,0.9575750153609859,0.9788408841605528
29,solvability,semantic_variable_decoding,solvability,solvability,history_x_current_evidence,0.7320050975993775,0.8716130925702146
29,foraging,cross_task_readout,bandit,foraging,persistence_logit,-14.403602667227018,0.3606350652122105
29,solvability,cross_task_readout,bandit,solvability,persistence_logit,-0.2717864624306574,0.8572795689229964
29,bandit,cross_task_readout,foraging,bandit,persistence_logit,-0.16152009338560402,0.6505441027817859
29,solvability,cross_task_readout,foraging,solvability,persistence_logit,-0.3835100732954575,0.5273993491011638
29,bandit,cross_task_readout,solvability,bandit,persistence_logit,-2.219195292066486,0.6808735506548151
29,foraging,cross_task_readout,solvability,foraging,persistence_logit,0.15776174621145156,0.6190339212571476
30,bandit,semantic_variable_decoding,bandit,bandit,previous_semantic_choice,0.9889048259327528,0.9944737694913233
30,bandit,semantic_variable_decoding,bandit,bandit,previous_outcome,0.920164940837928,0.960894867363774
30,bandit,semantic_variable_decoding,bandit,bandit,choice_history_kernel,0.9892268712514916,0.994791334265515
30,bandit,semantic_variable_decoding,bandit,bandit,outcome_history_kernel,0.7976273535120687,0.8999340564349433
30,bandit,semantic_variable_decoding,bandit,bandit,finite_history_prediction,0.8346376659597936,0.9139801000863667
30,bandit,semantic_variable_decoding,bandit,bandit,history_summary,0.8816354278146405,0.9441395454078317
30,bandit,semantic_variable_decoding,bandit,bandit,current_evidence,0.32596030840302403,0.5928932729128463
30,bandit,semantic_variable_decoding,bandit,bandit,history_x_current_evidence,0.5518254352243301,0.7449722714583161
30,foraging,semantic_variable_decoding,foraging,foraging,previous_semantic_choice,0.9995381264534748,0.999770658783716
30,foraging,semantic_variable_decoding,foraging,foraging,previous_outcome,0.9884708538289142,0.9942288672797387
30,foraging,semantic_variable_decoding,foraging,foraging,choice_history_kernel,0.9993726006002069,0.9996916178500126
30,foraging,semantic_variable_decoding,foraging,foraging,outcome_history_kernel,0.9768408891464694,0.9887001075247338
30,foraging,semantic_variable_decoding,foraging,foraging,finite_history_prediction,0.9642302032287909,0.982138547812303
30,foraging,semantic_variable_decoding,foraging,foraging,history_summary,0.930415213873065,0.9672175879376983
30,foraging,semantic_variable_decoding,foraging,foraging,current_evidence,0.9584818909711883,0.9795786679490323
30,foraging,semantic_variable_decoding,foraging,foraging,history_x_current_evidence,0.6985787065733315,0.8428732565281774
30,solvability,semantic_variable_decoding,solvability,solvability,previous_semantic_choice,0.9994688077285202,0.9997367273345199
30,solvability,semantic_variable_decoding,solvability,solvability,previous_outcome,0.9859933536647187,0.9929812755992803
30,solvability,semantic_variable_decoding,solvability,solvability,choice_history_kernel,0.9987086027218272,0.9993545866771714
30,solvability,semantic_variable_decoding,solvability,solvability,outcome_history_kernel,0.9638267043719401,0.9819805483510248
30,solvability,semantic_variable_decoding,solvability,solvability,finite_history_prediction,0.9626643697654419,0.9811762524142602
30,solvability,semantic_variable_decoding,solvability,solvability,history_summary,0.9687358683898939,0.9844063721497203
30,solvability,semantic_variable_decoding,solvability,solvability,current_evidence,0.9569065558085361,0.9785812278462428
30,solvability,semantic_variable_decoding,solvability,solvability,history_x_current_evidence,0.7191719133344012,0.8565217213437855
30,foraging,cross_task_readout,bandit,foraging,persistence_logit,-18.04976236260461,0.10053736898257912
30,solvability,cross_task_readout,bandit,solvability,persistence_logit,-0.6703229925795766,0.6366184924735212
30,bandit,cross_task_readout,foraging,bandit,persistence_logit,-2.2856035285329717,0.8296488248114657
30,solvability,cross_task_readout,foraging,solvability,persistence_logit,-0.033925762390625724,0.7285835509582912
30,bandit,cross_task_readout,solvability,bandit,persistence_logit,-8.905702039915647,0.6580210483486405
30,foraging,cross_task_readout,solvability,foraging,persistence_logit,-5.571930135458603,0.6351400579580634
31,bandit,semantic_variable_decoding,bandit,bandit,previous_semantic_choice,0.9884384561398994,0.9942556534718902
31,bandit,semantic_variable_decoding,bandit,bandit,previous_outcome,0.9218274709278264,0.961340479130727
31,bandit,semantic_variable_decoding,bandit,bandit,choice_history_kernel,0.9906476470133797,0.9953305048461244
31,bandit,semantic_variable_decoding,bandit,bandit,outcome_history_kernel,0.7826047756344203,0.8893085639539207
31,bandit,semantic_variable_decoding,bandit,bandit,finite_history_prediction,0.826958035075195,0.9095885232483376
31,bandit,semantic_variable_decoding,bandit,bandit,history_summary,0.8723704491668797,0.9374418060602431
31,bandit,semantic_variable_decoding,bandit,bandit,current_evidence,0.35352014193043724,0.609625311752776
31,bandit,semantic_variable_decoding,bandit,bandit,history_x_current_evidence,0.5349520796772306,0.7331324983526043
31,foraging,semantic_variable_decoding,foraging,foraging,previous_semantic_choice,0.999307719025142,0.9996578452346816
31,foraging,semantic_variable_decoding,foraging,foraging,previous_outcome,0.988445741892578,0.9943195293834369
31,foraging,semantic_variable_decoding,foraging,foraging,choice_history_kernel,0.9989671249788018,0.9994935290965754
31,foraging,semantic_variable_decoding,foraging,foraging,outcome_history_kernel,0.9737051152759775,0.9872073229756038
31,foraging,semantic_variable_decoding,foraging,foraging,finite_history_prediction,0.9458076824913688,0.9727354061969284
31,foraging,semantic_variable_decoding,foraging,foraging,history_summary,0.934328612797123,0.9710928546805264
31,foraging,semantic_variable_decoding,foraging,foraging,current_evidence,0.9818218099707952,0.9909390439242752
31,foraging,semantic_variable_decoding,foraging,foraging,history_x_current_evidence,0.6422253740295107,0.812940106566224
31,solvability,semantic_variable_decoding,solvability,solvability,previous_semantic_choice,0.9993393710607981,0.999675727679112
31,solvability,semantic_variable_decoding,solvability,solvability,previous_outcome,0.9863270922018559,0.9931934334434874
31,solvability,semantic_variable_decoding,solvability,solvability,choice_history_kernel,0.9988841921094733,0.9994445894483989
31,solvability,semantic_variable_decoding,solvability,solvability,outcome_history_kernel,0.9683625178748553,0.98412493287251
31,solvability,semantic_variable_decoding,solvability,solvability,finite_history_prediction,0.9654628587820209,0.9826179865586284
31,solvability,semantic_variable_decoding,solvability,solvability,history_summary,0.9789211933187112,0.9895789262269501
31,solvability,semantic_variable_decoding,solvability,solvability,current_evidence,0.9506816355133231,0.9752972932746885
31,solvability,semantic_variable_decoding,solvability,solvability,history_x_current_evidence,0.7175841199157109,0.856662149736975
31,foraging,cross_task_readout,bandit,foraging,persistence_logit,-5.584912465415953,0.4029779367359703
31,solvability,cross_task_readout,bandit,solvability,persistence_logit,-0.3543988466489574,0.7536117186943625
31,bandit,cross_task_readout,foraging,bandit,persistence_logit,-8.07250839809703,0.8014932480421572
31,solvability,cross_task_readout,foraging,solvability,persistence_logit,-0.9585850713545865,0.7448155131896343
31,bandit,cross_task_readout,solvability,bandit,persistence_logit,-22.495032407951783,0.20020978712432003
31,foraging,cross_task_readout,solvability,foraging,persistence_logit,-35.09349492690255,-0.4178558800989313
