stage,target,random_subspace,analysis,random_r_squared,persistence_rank4_r_squared,random_r_squared_mean,random_r_squared_95th,persistence_percentile_among_random,empirical_p_value
displacement,gru_prediction_change,81,heldout,-3.685995617873422,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,81,cross_task,-12.169985063066894,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,81,cross_manipulation,-34.97786854739261,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,81,heldout,-0.6947857426926762,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,81,cross_task,-6.420285975254994,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,81,cross_manipulation,-2.9076465407485474,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,81,heldout,-7.1591711245853995,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,81,cross_task,-28.386380873234955,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,81,cross_manipulation,-23.55359606064959,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,82,heldout,-0.3071566105226777,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,82,cross_task,-3.1761426508260926,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,82,cross_manipulation,-2.4274263869232673,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,82,heldout,-4.512683629080576,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,82,cross_task,-7.207582967185265,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,82,cross_manipulation,-13.311751738570127,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,82,heldout,-0.8815741115348272,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,82,cross_task,-9.468017224090756,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,82,cross_manipulation,-4.402938445437881,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,82,heldout,-5.652813585940479,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,82,cross_task,-17.689758776226245,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,82,cross_manipulation,-16.602888022313486,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,82,heldout,-0.2736234183398288,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,82,cross_task,-2.267863204735666,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,82,cross_manipulation,-1.6900120855067164,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,82,heldout,-4.501502981275606,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,82,cross_task,-9.172985827034934,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,82,cross_manipulation,-15.840998407483251,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,83,heldout,-1.0216342073554057,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,83,cross_task,-8.4264988400935,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,83,cross_manipulation,-5.881160975748047,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,83,heldout,-6.155691711661476,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,83,cross_task,-25.81966280660897,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,83,cross_manipulation,-36.0415542953866,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,83,heldout,-0.6231822769996906,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,83,cross_task,-6.037556166590304,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,83,cross_manipulation,-4.2405596203087095,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,83,heldout,-6.5001722902494175,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,83,cross_task,-23.35952538760364,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,83,cross_manipulation,-42.15791541969922,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,83,heldout,-1.6202480492904945,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,83,cross_task,-7.0195324472427565,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,83,cross_manipulation,-7.127396305817021,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,83,heldout,-11.591390253126782,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,83,cross_task,-34.023367351467364,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,83,cross_manipulation,-92.34590112678134,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,84,heldout,-1.1516286522970598,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,84,cross_task,-4.363242169934929,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,84,cross_manipulation,-4.780160967901135,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,84,heldout,-8.32577869435227,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,84,cross_task,-54.810542739507525,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,84,cross_manipulation,-41.64228354291375,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,84,heldout,-0.34338053560929366,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,84,cross_task,-2.2455419207576925,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,84,cross_manipulation,-2.2333646735778165,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,84,heldout,-1.6320207868854428,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,84,cross_task,-7.078709096630015,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,84,cross_manipulation,-10.862901411874791,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,84,heldout,-0.6405533216100854,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,84,cross_task,-1.972447178538567,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,84,cross_manipulation,-5.350279270465038,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,84,heldout,-6.551409726517909,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,84,cross_task,-26.95887899730738,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,84,cross_manipulation,-84.99875648091111,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,85,heldout,-1.3168667046748441,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,85,cross_task,-9.758648091917607,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,85,cross_manipulation,-7.006543307753395,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,85,heldout,-5.4328879391640195,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,85,cross_task,-10.94325141026381,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,85,cross_manipulation,-28.662312288264577,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,85,heldout,-0.4305091168535393,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,85,cross_task,-1.632484666541618,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,85,cross_manipulation,-3.073892587147886,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,85,heldout,-9.40582092200444,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,85,cross_task,-22.103994885518706,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,85,cross_manipulation,-68.0118187950004,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,85,heldout,-0.353760963249268,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,85,cross_task,-5.004784252499633,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,85,cross_manipulation,-3.8349834939140024,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,85,heldout,-2.939548155854831,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,85,cross_task,-7.838614913128864,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,85,cross_manipulation,-14.521290706884846,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,86,heldout,-1.1061267133839017,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,86,cross_task,-9.511142349663933,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,86,cross_manipulation,-5.195516196649476,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,86,heldout,-7.885856568961779,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,86,cross_task,-32.11570039300495,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,86,cross_manipulation,-65.63821797525638,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,86,heldout,-0.013087001421777508,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,86,cross_task,-0.8936841772337148,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,86,cross_manipulation,-3.773154134365538,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,86,heldout,-4.11427610653968,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,86,cross_task,-12.351280317291062,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,86,cross_manipulation,-15.736363892377387,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,86,heldout,-1.2563695070712306,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,86,cross_task,-8.025258375790536,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,86,cross_manipulation,-5.502896062991894,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,86,heldout,-6.46664033510955,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,86,cross_task,-13.417215901467069,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,86,cross_manipulation,-40.375888099975136,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,87,heldout,-0.19616619268045518,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,87,cross_task,-1.321574474652907,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,87,cross_manipulation,-1.7261749527425416,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,87,heldout,-1.210662183239932,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,87,cross_task,-4.028435017930171,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,87,cross_manipulation,-3.8769343003863286,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,87,heldout,-0.06341282244563233,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,87,cross_task,-1.8781772371144043,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,87,cross_manipulation,-1.1856296771432882,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,87,heldout,-4.297798727808503,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,87,cross_task,-9.293366647274874,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,87,cross_manipulation,-17.117961175845178,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,87,heldout,0.13259856957160956,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,87,cross_task,-0.5331975556094398,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,87,cross_manipulation,-0.3032936715745859,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,87,heldout,-0.9624268565809858,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,87,cross_task,-2.436197972600184,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,87,cross_manipulation,-8.955451314290471,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,88,heldout,-0.31619902045585,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,88,cross_task,-3.1847850103333593,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,88,cross_manipulation,-2.4741410826121415,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,88,heldout,-3.4070505538429163,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,88,cross_task,-9.471994006131206,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,88,cross_manipulation,-18.763421432986092,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,88,heldout,0.28148167639485916,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,88,cross_task,-1.3113548135093838,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,88,cross_manipulation,-0.5382710478444919,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,88,heldout,-0.7381650866054156,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,88,cross_task,-1.9975244954078877,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,88,cross_manipulation,-4.95212073323504,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,88,heldout,0.17163579743616034,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,88,cross_task,-1.153251698689654,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,88,cross_manipulation,-2.4849190119077553,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,88,heldout,-1.3359660929906874,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,88,cross_task,-6.86405274511101,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,88,cross_manipulation,-6.248589226658302,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,89,heldout,-0.9961910643245293,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,89,cross_task,-4.113805739618544,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,89,cross_manipulation,-8.16401527405227,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,89,heldout,-7.641690754642657,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,89,cross_task,-24.447505933019432,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,89,cross_manipulation,-62.880716016672864,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,89,heldout,-0.12162662810207396,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,89,cross_task,-2.0366172738179906,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,89,cross_manipulation,-1.8958587649354204,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,89,heldout,-2.9332991088262603,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,89,cross_task,-6.720634432758589,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,89,cross_manipulation,-19.62987634564292,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,89,heldout,-0.08408421688184882,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,89,cross_task,-1.1951612838149155,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,89,cross_manipulation,-1.3511427117492947,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,89,heldout,-1.91758670170265,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,89,cross_task,-3.7646913761785825,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,89,cross_manipulation,-6.060419223677796,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,90,heldout,-0.6717156084409797,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,90,cross_task,-3.4495730101561857,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,90,cross_manipulation,-8.993610358641124,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,90,heldout,-3.5249289717552994,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,90,cross_task,-9.343726521576986,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,90,cross_manipulation,-51.618635225846916,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,90,heldout,0.007347569684082751,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,90,cross_task,-1.9735294549898743,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,90,cross_manipulation,-3.1804507905442585,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,90,heldout,-1.164853505921581,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,90,cross_task,-3.845282564925592,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,90,cross_manipulation,-16.987595866001357,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,90,heldout,-0.5946013521731163,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,90,cross_task,-3.04943339028085,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,90,cross_manipulation,-5.743285395043595,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,90,heldout,-5.361224303481722,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,90,cross_task,-15.438926748356828,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,90,cross_manipulation,-40.80829479463773,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,91,heldout,0.37626345066569317,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,91,cross_task,-0.746581737211093,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,91,cross_manipulation,-0.7021155191259029,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,91,heldout,-2.0378307105405398,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,91,cross_task,-5.287288576956528,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,91,cross_manipulation,-9.187296294866828,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,91,heldout,0.3429473150093436,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,91,cross_task,-0.6817764048888725,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,91,cross_manipulation,-0.658696810981463,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,91,heldout,-1.3266382292949668,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,91,cross_task,-3.3879279549636294,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,91,cross_manipulation,-4.604310562074737,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,91,heldout,0.5140720817088961,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,91,cross_task,-0.13675835682615442,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,91,cross_manipulation,0.1968918788884842,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,91,heldout,-1.0911607643447454,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,91,cross_task,-2.5888768743281045,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,91,cross_manipulation,-5.945441628323264,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,92,heldout,-0.9126208536320828,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,92,cross_task,-8.685322501759797,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,92,cross_manipulation,-3.754703127130713,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,92,heldout,-5.078943224328355,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,92,cross_task,-19.506249625720198,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,92,cross_manipulation,-9.119761270048702,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,92,heldout,-1.0128131274285639,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,92,cross_task,-4.807411148418279,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
